# Time(s)	Min(V)	Area(V*s)	AreaFromScope(V*s)
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.641386	0.00000000	0.00000000	0.00000000
111.941403	0.0181800000	-0.000000000446824000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
111.941403	0.00000000	0.00000000	0.00000000
112.475433	0.0262600000	-0.000000000376528000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.475433	0.00000000	0.00000000	0.00000000
112.657444	0.0222200000	-0.000000000428644000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
112.657444	0.00000000	0.00000000	0.00000000
113.141471	0.0262600000	-0.000000000464196000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.141471	0.00000000	0.00000000	0.00000000
113.424488	0.0181800000	-0.000000000396728000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
113.424488	0.00000000	0.00000000	0.00000000
114.691560	0.0222200000	-0.000000000504192000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
114.691560	0.00000000	0.00000000	0.00000000
